DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
DATE: 12/22/2015
63586392322428,0,-5.29277559254473,-5.29277559254473
63586392322430,1,-5.29277559254473,-5.29277559254473
63586392322431,1,-5.29277559254473,-5.29277559254473
63586392322435,1,-5.29277559254473,-5.29277559254473
63586392322439,2,-5.29277559254473,-5.29277559254473
63586392322443,2,-5.29277559254473,-5.29277559254473
63586392322448,2,-5.29277559254473,-5.29277559254473
63586392322452,2,-5.29277559254473,-5.29277559254473
63586392322456,2,-5.29277559254473,-5.29277559254473
63586392322460,2,-5.29277559254473,-5.29277559254473
63586392322464,2,-5.29277559254473,-5.29277559254473
63586392322469,2,-5.29277559254473,-5.29277559254473
63586392322473,2,-5.29277559254473,-5.29277559254473
63586392322477,2,-5.29277559254473,-5.29277559254473
63586392322481,2,-5.29277559254473,-5.29277559254473
63586392322485,2,-5.29277559254473,-5.29277559254473
63586392322489,2,-5.29277559254473,-5.29277559254473
63586392322494,2,-5.29277559254473,-5.29277559254473
63586392322498,2,-5.29277559254473,-5.29277559254473
63586392322502,2,-5.29277559254473,-5.29277559254473
63586392322506,2,-5.29277559254473,-5.29277559254473
63586392322510,2,-5.29277559254473,-5.29277559254473
63586392322514,2,-5.29277559254473,-5.29277559254473
63586392322518,2,-5.29277559254473,-5.29277559254473
63586392322523,2,-5.29277559254473,-5.29277559254473
63586392322527,2,-5.29277559254473,-5.29277559254473
63586392322531,2,-5.29277559254473,-5.29277559254473
63586392322535,2,-5.29277559254473,-5.29277559254473
63586392322539,2,-5.29277559254473,-5.29277559254473
63586392322543,2,-5.29277559254473,-5.29277559254473
63586392322548,3,-5.29277559254473,-5.29277559254473
63586392322552,3,-5.29277559254473,-5.29277559254473
63586392322556,3,-5.29277559254473,-5.29277559254473
63586392322560,3,-5.29277559254473,-5.29277559254473
63586392322564,4,-5.29277559254473,-5.29277559254473
63586392322569,4,-5.29277559254473,-5.29277559254473
63586392322573,5,-5.29277559254473,-5.29277559254473
63586392322577,5,-5.29277559254473,-5.29277559254473
63586392322581,6,-5.29277559254473,-5.29277559254473
63586392322585,6,-5.29277559254473,-5.29277559254473
63586392322589,6,-5.29277559254473,-5.29277559254473
63586392322593,6,-5.29277559254473,-5.29277559254473
63586392322598,7,-5.29277559254473,-5.29277559254473
63586392322602,7,-5.29277559254473,-5.29277559254473
63586392322606,8,-5.29277559254473,-5.29277559254473
63586392322610,8,-5.29277559254473,-5.29277559254473
63586392322614,9,-5.29277559254473,-5.29277559254473
63586392322618,9,-5.29277559254473,-5.29277559254473
63586392322623,10,-5.29277559254473,-5.29277559254473
63586392322627,11,-5.29277559254473,-5.29277559254473
63586392322631,11,-5.29277559254473,-5.29277559254473
63586392322635,11,-5.29277559254473,-5.29277559254473
63586392322639,12,-5.29277559254473,-5.29277559254473
63586392322644,12,-5.29277559254473,-5.29277559254473
63586392322648,13,-5.29277559254473,-5.29277559254473
63586392322652,14,-5.29277559254473,-5.29277559254473
63586392322656,14,-5.29277559254473,-5.29277559254473
63586392322660,15,-5.29277559254473,-5.29277559254473
63586392322664,15,-5.29277559254473,-5.29277559254473
63586392322668,16,-5.29277559254473,-5.29277559254473
63586392322673,16,-5.29277559254473,-5.29277559254473
63586392322677,17,-5.29277559254473,-5.29277559254473
63586392322681,17,-5.29277559254473,-5.29277559254473
63586392322685,18,-5.29277559254473,-5.29277559254473
63586392322689,18,-5.29277559254473,-5.29277559254473
63586392322693,19,-5.29277559254473,-5.29277559254473
63586392322698,19,-5.29277559254473,-5.29277559254473
63586392322702,20,-5.29277559254473,-5.29277559254473
63586392322706,20,-5.29277559254473,-5.29277559254473
63586392322710,21,-5.29277559254473,-5.29277559254473
63586392322714,21,-5.29277559254473,-5.29277559254473
63586392322718,22,-5.29277559254473,-5.29277559254473
63586392322723,22,-5.29277559254473,-5.29277559254473
63586392322727,23,-5.29277559254473,-5.29277559254473
63586392322731,23,-5.29277559254473,-5.29277559254473
63586392322735,24,-5.29277559254473,-5.29277559254473
63586392322739,24,-5.29277559254473,-5.29277559254473
63586392322743,25,-5.29277559254473,-5.29277559254473
63586392322748,25,-5.29277559254473,-5.29277559254473
63586392322752,26,-5.29277559254473,-5.29277559254473
63586392322756,26,-5.29277559254473,-5.29277559254473
63586392322760,27,-5.29277559254473,-5.29277559254473
63586392322764,27,-5.29277559254473,-5.29277559254473
63586392322768,28,-5.29277559254473,-5.29277559254473
63586392322773,28,-5.29277559254473,-5.29277559254473
63586392322777,29,-5.29277559254473,-5.29277559254473
63586392322781,29,-5.29277559254473,-5.29277559254473
63586392322785,30,-5.29277559254473,-5.29277559254473
63586392322789,30,-5.29277559254473,-5.29277559254473
63586392322793,31,-5.29277559254473,-5.29277559254473
63586392322798,31,-5.29277559254473,-5.29277559254473
63586392322802,32,-5.29277559254473,-5.29277559254473
63586392322806,32,-5.29277559254473,-5.29277559254473
63586392322810,33,-5.29277559254473,-5.29277559254473
63586392322814,33,-5.29277559254473,-5.29277559254473
63586392322818,34,-5.29277559254473,-5.29277559254473
63586392322823,34,-5.29277559254473,-5.29277559254473
63586392322827,35,-5.29277559254473,-5.29277559254473
63586392322831,35,-5.29277559254473,-5.29277559254473
63586392322835,36,-5.29277559254473,-5.29277559254473
63586392322839,36,-5.29277559254473,-5.29277559254473
63586392322843,37,-5.29277559254473,-5.29277559254473
63586392322848,37,-5.29277559254473,-5.29277559254473
63586392322852,38,-5.29277559254473,-5.29277559254473
63586392322856,38,-5.29277559254473,-5.29277559254473
63586392322860,39,-5.29277559254473,-5.29277559254473
63586392322864,39,-5.29277559254473,-5.29277559254473
63586392322868,40,-5.29277559254473,-5.29277559254473
63586392322873,40,-5.29277559254473,-5.29277559254473
63586392322877,41,-5.29277559254473,-5.29277559254473
63586392322881,41,-5.29277559254473,-5.29277559254473
63586392322885,42,-5.29277559254473,-5.29277559254473
63586392322889,42,-5.29277559254473,-5.29277559254473
63586392322893,43,-5.29277559254473,-5.29277559254473
63586392322898,43,-5.29277559254473,-5.29277559254473
63586392322902,44,-5.29277559254473,-5.29277559254473
63586392322906,44,-5.29277559254473,-5.29277559254473
63586392322910,45,-5.29277559254473,-5.29277559254473
63586392322914,45,-5.29277559254473,-5.29277559254473
63586392322918,46,-5.29277559254473,-5.29277559254473
63586392322923,46,-5.29277559254473,-5.29277559254473
63586392322927,47,-5.29277559254473,-5.29277559254473
63586392322931,47,-5.29277559254473,-5.29277559254473
63586392322935,48,-5.29277559254473,-5.29277559254473
63586392322939,48,-5.29277559254473,-5.29277559254473
63586392322943,49,-5.29277559254473,-5.29277559254473
63586392322948,50,-5.29277559254473,-5.29277559254473
63586392322952,50,-5.29277559254473,-5.29277559254473
63586392322956,50,-5.29277559254473,-5.29277559254473
63586392322960,51,-5.29277559254473,-5.29277559254473
63586392322964,51,-5.29277559254473,-5.29277559254473
63586392322968,52,-5.29277559254473,-5.29277559254473
63586392322973,53,-5.29277559254473,-5.29277559254473
63586392322977,53,-5.29277559254473,-5.29277559254473
63586392322981,54,-5.29277559254473,-5.29277559254473
63586392322985,54,-5.29277559254473,-5.29277559254473
63586392322989,54,-5.29277559254473,-5.29277559254473
63586392322993,55,-5.29277559254473,-5.29277559254473
63586392322998,56,-5.29277559254473,-5.29277559254473
63586392323002,56,-5.29277559254473,-5.29277559254473
63586392323006,57,-5.29277559254473,-5.29277559254473
63586392323010,57,-5.29277559254473,-5.29277559254473
63586392323014,58,-5.29277559254473,-5.29277559254473
63586392323018,58,-5.29277559254473,-5.29277559254473
63586392323023,58,-5.29277559254473,-5.29277559254473
63586392323027,59,-5.29277559254473,-5.29277559254473
63586392323031,60,-5.29277559254473,-5.29277559254473
63586392323035,60,-5.29277559254473,-5.29277559254473
63586392323039,61,-5.29277559254473,-5.29277559254473
63586392323044,61,-5.29277559254473,-5.29277559254473
63586392323048,62,-5.29277559254473,-5.29277559254473
63586392323052,62,-5.29277559254473,-5.29277559254473
63586392323056,63,-5.29277559254473,-5.29277559254473
63586392323060,63,-5.29277559254473,-5.29277559254473
63586392323064,64,-5.29277559254473,-5.29277559254473
63586392323068,64,-5.29277559254473,-5.29277559254473
63586392323073,65,-5.29277559254473,-5.29277559254473
63586392323077,65,-5.29277559254473,-5.29277559254473
63586392323081,66,-5.29277559254473,-5.29277559254473
63586392323085,66,-5.29277559254473,-5.29277559254473
63586392323097,67,-5.29277559254473,-5.29277559254473
63586392323097,67,-5.29277559254473,-5.29277559254473
63586392323098,67,-5.29277559254473,-5.29277559254473
DATE: 12/22/2015
63586392343489,0,-1.70931938925729,-3.92767991386733
63586392343490,0,-1.91426711648682,-3.72176001389467
63586392343493,1,-2.07974589896414,-3.55304498133238
63586392343497,1,-2.21529944275406,-3.41457906248674
63586392343501,1,-2.32545695602765,-3.30264172988
63586392343505,1,-2.41523293060652,-3.21124785349647
63586392343510,2,-2.48834779761729,-3.13700046706048
63586392343514,2,-2.54755144201377,-3.07585557903143
63586392343518,2,-2.59543199388384,-3.02522503591715
63586392343522,2,-2.63473934489395,-2.98672641940381
63586392343526,2,-2.66644404359337,-2.95194826277912
63586392343530,2,-2.69184015693873,-2.92396398225004
63586392343535,2,-2.71254527022262,-2.89937664015413
63586392343539,2,-2.72985345208775,-2.88368603496689
63586392343543,2,-2.74344118443586,-2.86556904876654
63586392343547,2,-2.7539555016139,-2.85634879736513
63586392343551,2,-2.76252871439364,-2.84502568207172
63586392343556,2,-2.76980785754035,-2.83693774288748
63586392343560,2,-2.77563117220398,-2.82949683906604
63586392343564,2,-2.77870458832899,-2.82415879950229
63586392343568,2,-2.78258679822309,-2.81882076005041
63586392343572,2,-2.78614549067707,-2.81493854961006
63586392343576,2,-2.78808659567258,-2.81170337428813
63586392343581,2,-2.78905714817579,-2.80895347529662
63586392343585,2,-2.79018945943415,-2.80458598872366
63586392343589,3,-2.79164528820218,-2.8029684011229
63586392343593,3,-2.79164528820218,-2.80151257229091
63586392343597,3,-2.79164528820218,-2.79811563838166
63586392343601,3,-2.79132177069746,-2.79682156833277
63586392343605,3,-2.7919688057073,-2.79633629206612
63586392343610,3,-2.79180704695469,-2.79504222202617
63586392343614,3,-2.79164528820218,-2.79277759947187
63586392343618,3,-2.79116001194526,-2.79148352944977
63586392343622,4,-2.78970418317996,-2.79116001194526
63586392343626,5,-2.78970418317996,-2.78986594193125
63586392343630,5,-2.78841011317324,-2.78776307817231
63586392343635,6,-2.78857187192373,-2.78743956067246
63586392343639,6,-2.78776307817231,-2.78743956067246
63586392343643,7,-2.78776307817231,-2.78695428442343
63586392343647,7,-2.7859837319281,-2.78371910945315
63586392343651,8,-2.78452790319193,-2.7838808682007
63586392343655,8,-2.78501317943641,-2.78614549067707
63586392343660,9,-2.78501317943641,-2.78274855696994
63586392343664,9,-2.78291031571689,-2.78064569326878
63586392343668,10,-2.78274855696994,-2.77967514079707
63586392343672,10,-2.78193976323671,-2.78258679822309
63586392343676,11,-2.78129272825194,-2.77967514079707
63586392343680,11,-2.7798368995421,-2.77741051837719
63586392343685,12,-2.77951338205214,-2.77627820717465
63586392343689,12,-2.77854282958466,-2.77546941346156
63586392343693,13,-2.77918986456258,-2.77660172466058
63586392343697,13,-2.77611644843183,-2.77563117220398
63586392343701,14,-2.77724875963366,-2.77336654981932
63586392343705,14,-2.77449886100918,-2.77336654981932
63586392343710,15,-2.77433710226747,-2.77288127359659
63586392343714,15,-2.7730430323374,-2.76932258132426
63586392343718,16,-2.7730430323374,-2.77142544493385
63586392343722,16,-2.77158720367376,-2.76996961627925
63586392343726,17,-2.77126368619405,-2.76964609880155
63586392343730,17,-2.76948434006285,-2.7675432352063
63586392343735,18,-2.76932258132426,-2.76705795899442
63586392343739,18,-2.76916082258576,-2.76592564783686
63586392343743,19,-2.7675432352063,-2.76592564783686
63586392343747,19,-2.76592564783686,-2.76382278427157
63586392343751,20,-2.76657268278343,-2.7633375080666
63586392343756,20,-2.76641092404664,-2.76058760958876
63586392343760,21,-2.76479333668422,-2.76269047312804
63586392343764,21,-2.7633375080666,-2.76204343819107
63586392343768,22,-2.76349926680149,-2.76074936832195
63586392343772,22,-2.76220519692516,-2.76026409212268
63586392343776,23,-2.76188167945708,-2.75913178099454
63586392343781,23,-2.76026409212268,-2.75816122860288
63586392343785,24,-2.7597788159243,-2.75670540002214
63586392343789,24,-2.75897002226235,-2.75767595240841
63586392343793,25,-2.75832298733458,-2.75735243494592
63586392343797,25,-2.75686715875294,-2.7533084666985
63586392343801,26,-2.75605836509996,-2.75088208577994
63586392343806,26,-2.75605836509996,-2.7544407778015
63586392343810,27,-2.7544407778015,-2.7533084666985
63586392343814,27,-2.753631984156,-2.75152912068936
63586392343818,28,-2.75249967305649,-2.75055856832582
63586392343822,28,-2.75266143178469,-2.75039680959891
63586392343826,29,-2.75185263814467,-2.74926449851334
63586392343830,29,-2.75136736196186,-2.74910273978722
63586392343835,30,-2.74958801596586,-2.74797042870722
63586392343839,30,-2.74910273978722,-2.7469998763568
63586392343843,31,-2.74845570488377,-2.74894098106121
63586392343847,31,-2.74716163508162,-2.74489701294317
63586392343851,32,-2.74667635890746,-2.74279414954631
63586392343855,32,-2.74797042870722,-2.74392646060407
63586392343860,33,-2.74554404783788,-2.74117656232936
63586392343864,33,-2.7436029431585,-2.74117656232936
63586392343868,34,-2.74327942571333,-2.7416618384934
63586392343872,34,-2.74182359721495,-2.7416618384934
63586392343876,35,-2.74214711465834,-2.7403677687246
63586392343880,35,-2.74101480360821,-2.73842666408328
63586392343885,36,-2.73972073384257,-2.73680907689306
63586392343889,37,-2.73858842280284,-2.73648555945621
63586392343893,37,-2.73858842280284,-2.73632380073793
63586392343897,37,-2.73729435304909,-2.73502973099525
63586392343901,38,-2.73713259433032,-2.73405917869239
63586392343905,38,-2.73697083561164,-2.73438269612628
63586392343910,39,-2.73486797227786,-2.73308862639309
63586392343914,39,-2.73405917869239,-2.7335739025423
63586392343918,40,-2.7338974199756,-2.73195631538173
63586392343922,41,-2.7334121438258,-2.73033872823103
63586392343926,41,-2.7316327979508,-2.73066224566038
63586392343930,41,-2.73098576309013,-2.73227983281305
63586392343935,42,-2.73098576309013,-2.72839762366321
63586392343939,43,-2.73017696951651,-2.72855938237665
63586392343943,43,-2.72936817594535,-2.72694179524666
63586392343947,44,-2.72807410623662,-2.72580948426152
63586392343951,44,-2.72726531267187,-2.72580948426152
63586392343955,45,-2.72726531267187,-2.7235448623057
63586392343960,45,-2.72580948426152,-2.72403013843747
63586392343964,46,-2.7246771732812,-2.72241255133502
63586392343968,46,-2.72403013843747,-2.72144199907827
63586392343972,47,-2.72338310359531,-2.72095672295122
63586392343976,47,-2.72289782746472,-2.72047144682505
63586392343980,48,-2.7219272752062,-2.71901561845186
63586392343985,48,-2.71966265328341,-2.71739803137985
63586392343989,49,-2.71998617069977,-2.71853034232922
63586392343993,49,-2.71901561845186,-2.71772154879347
63586392343997,50,-2.71820682491463,-2.71480989208503
63586392344001,50,-2.71723627267319,-2.71303054633438
63586392344005,51,-2.71723627267319,-2.71561868561196
63586392344010,51,-2.71594220302343,-2.71367758115143
63586392344014,52,-2.7152951682009,-2.71205999411175
63586392344018,52,-2.71416285726524,-2.71076592448705
63586392344022,53,-2.71367758115143,-2.71141295929861
63586392344026,53,-2.71254527022262,-2.71108944189263
63586392344030,54,-2.71205999411175,-2.7106041657844
63586392344035,54,-2.71076592448705,-2.70866306136025
63586392344039,55,-2.71076592448705,-2.70833954395759
63586392344043,55,-2.7094718548686,-2.70704547435087
63586392344047,56,-2.70882482006172,-2.70332502426631
63586392344051,56,-2.70785426785434,-2.70494261125326
63586392344055,57,-2.70785426785434,-2.70542788735124
63586392344060,57,-2.70639843954985,-2.70413381775857
63586392344064,58,-2.70542788735124,-2.70348678296457
63586392344068,58,-2.70429557645731,-2.70154567859192
63586392344072,59,-2.70397205905992,-2.70154567859192
63586392344076,59,-2.70316326556815,-2.70138391989483
63586392344080,60,-2.70251623077649,-2.69944281553738
63586392344085,60,-2.69944281553738,-2.6984722633639
63586392344089,61,-2.70106040250095,-2.69766346988868
63586392344093,61,-2.69976633292931,-2.69766346988868
63586392344097,62,-2.6984722633639,-2.69604588294552
63586392344101,62,-2.69879578075467,-2.69361950254898
63586392344105,63,-2.69717819380471,-2.69507533078428
63586392344110,63,-2.69636940033337,-2.69345774385665
63586392344114,64,-2.69588412425173,-2.69264895039648
63586392344118,64,-2.69523708947758,-2.69086960479263
63586392344122,65,-2.69361950254898,-2.69232543301309
63586392344126,65,-2.69184015693873,-2.69264895039648
63586392344130,66,-2.69216367432154,-2.68860498313195
63586392344135,66,-2.69119312217427,-2.68860498313195
63586392344139,67,-2.69151663955631,-2.68763443099746
63586392344143,67,-2.68892850051088,-2.68811970706427
63586392344147,68,-2.68909025920049,-2.68747267230872
63586392344151,68,-2.6882814657534,-2.68569332673894
63586392344155,69,-2.68666387886646,-2.68666387886646
63586392344160,69,-2.68585508542662,-2.6845610159279
63586392344164,70,-2.6847227746149,-2.684884533302
63586392344168,70,-2.6847227746149,-2.67987001404685
63586392344172,71,-2.68423749855419,-2.68181111826365
63586392344176,71,-2.68278167037726,-2.68148760089322
63586392344180,72,-2.68164935957838,-2.68213463563446
63586392344185,72,-2.68148760089322,-2.67889946194365
63586392344189,73,-2.68084056615351,-2.67776715116098
63586392344193,73,-2.68019353141535,-2.67809066852697
63586392344197,74,-2.67841418589336,-2.67695835774767
63586392344201,74,-2.67857594457669,-2.67598780565488
63586392344205,75,-2.67744363379536,-2.67631132301876
63586392344210,75,-2.67631132301876,-2.67404670147968
63586392344214,76,-2.67534077092827,-2.67275263203725
63586392344218,76,-2.67453197752218,-2.67598780565488
63586392344222,77,-2.67647308170084,-2.67145856260096
63586392344226,77,-2.67307614939728,-2.67129680392186
63586392344230,78,-2.67210559731834,-2.67016449317082
63586392344235,78,-2.67162032128016,-2.66984097581424
63586392344239,79,-2.67178207995946,-2.66870866506925
63586392344243,80,-2.66984097581424,-2.66725283697546
63586392344247,80,-2.66903218242449,-2.66887042374682
63586392344251,80,-2.66822338903713,-2.66644404359337
63586392344255,81,-2.66757635432896,-2.66482645683638
63586392344260,82,-2.66644404359337,-2.66450293948613
63586392344264,82,-2.66547349153802,-2.66320887008896
63586392344268,83,-2.66531173286247,-2.66288535274063
63586392344272,83,-2.66466469816121,-2.66401766346147
63586392344276,84,-2.66369414611218,-2.66142952467785
63586392344280,84,-2.66207655937146,-2.66013545529522
63586392344285,85,-2.66207655937146,-2.65819435123274
63586392344289,85,-2.66110600733162,-2.65932666193418
63586392344293,86,-2.66062073131299,-2.65867962724707
63586392344297,86,-2.65900314459043,-2.65609148851389
63586392344301,87,-2.65851786857553,-2.65576797117396
63586392344306,87,-2.65803259256148,-2.65528269516478
63586392344310,88,-2.65706204053597,-2.65479741915646
63586392344314,88,-2.65609148851389,-2.65285631513174
63586392344318,89,-2.65463566048721,-2.65301807379994
63586392344322,89,-2.6549591778258,-2.65334159113663
63586392344326,90,-2.65398862581116,-2.65188576312453
63586392344330,90,-2.65253279779562,-2.64881234845761
63586392344335,91,-2.65204752179216,-2.64848883112625
63586392344339,91,-2.65156224578955,-2.64897410712343
63586392344343,92,-2.65091521112074,-2.64962114178768
63586392344347,92,-2.64994465912037,-2.64687124447513
63586392344351,93,-2.64913586578935,-2.64557717516108
63586392344355,93,-2.64784179646466,-2.64282727788887
63586392344360,94,-2.64735652046947,-2.64460662317952
63586392344364,94,-2.64622420981734,-2.64282727788887
63586392344368,95,-2.645738933825,-2.6423420019025
63586392344372,95,-2.64493014050633,-2.64315079521359
63586392344376,96,-2.64363607120138,-2.64169496725534
63586392344380,96,-2.64185672591699,-2.64056265662645
63586392344385,97,-2.64104793260969,-2.6394303460022
63586392344389,97,-2.64040089796556,-2.64056265662645
63586392344393,98,-2.64072441528743,-2.63797451806354
63586392344397,98,-2.6394303460022,-2.6370039661087
63586392344401,99,-2.63894507002179,-2.6370039661087
63586392344405,99,-2.63813627672301,-2.63522462086698
63586392344410,100,-2.63668044879117,-2.63522462086698
63586392344414,100,-2.63668044879117,-2.63457758623646
63586392344418,101,-2.63619517281559,-2.63360703429352
63586392344422,101,-2.63473934489395,-2.63215120638547
63586392344426,102,-2.63425406892177,-2.63247472369771
63586392344430,102,-2.63215120638547,-2.63069537848507
63586392344435,103,-2.63279824101033,-2.63166593041782
63586392344439,103,-2.63231296504155,-2.62826899866802
63586392344443,104,-2.63101889579561,-2.62665141213509
63586392344447,104,-2.6297248265557,-2.62729844674713
63586392344451,105,-2.62859251597573,-2.62859251597573
63586392344455,105,-2.62843075732183,-2.62551910156763
63586392344460,106,-2.62875427462973,-2.62584261887215
63586392344464,106,-2.62632789482963,-2.62373975639952
63586392344468,107,-2.62568086021985,-2.62276920449442
63586392344472,107,-2.62535734291552,-2.62325448044655
63586392344476,108,-2.62438679100479,-2.62228392854314
63586392344480,108,-2.62357799774843,-2.62244568719348
63586392344485,109,-2.62244568719348,-2.61969579015059
63586392344489,109,-2.62244568719348,-2.62034282474648
63586392344493,110,-2.62082810069438,-2.61872523825957
63586392344497,110,-2.61969579015059,-2.61662237584061
63586392344501,111,-2.61937227285321,-2.61629885854679
63586392344505,111,-2.61904875555621,-2.61516654802137
63586392344510,112,-2.61710765178204,-2.61549006531388
63586392344514,112,-2.61694589313481,-2.6137107202097
63586392344518,113,-2.61646061719365,-2.61290192698427
63586392344522,113,-2.61516654802137,-2.61290192698427
63586392344526,114,-2.6137107202097,-2.61209313376118
63586392344530,114,-2.61403423750053,-2.61079906460909
63586392344535,115,-2.61274016833947,-2.60918147817738
63586392344539,115,-2.61193137511684,-2.60982851274894
63586392344543,116,-2.61112258189655,-2.60901971953472
63586392344547,117,-2.60837268496502,-2.60724037447164
63586392344551,117,-2.60999027139207,-2.60643158126488
63586392344555,117,-2.60901971953472,-2.60918147817738
63586392344560,118,-2.60724037447164,-2.60821092632283
63586392344564,119,-2.60675509854731,-2.60416696029834
63586392344568,119,-2.60594630534194,-2.60335816710043
63586392344572,120,-2.60578454670115,-2.6038434430189
63586392344576,120,-2.60416696029834,-2.60222585662726
63586392344580,121,-2.60303464982191,-2.60060827024492
63586392344585,121,-2.60271113254377,-2.60044651160719
63586392344589,122,-2.60190233935004,-2.59947595978281
63586392344593,122,-2.60093178752064,-2.5980201320525
63586392344597,123,-2.60060827024492,-2.59818189068883
63586392344601,123,-2.59996123569458,-2.59656430432971
63586392344605,124,-2.59882892523508,-2.59607902842378
63586392344610,124,-2.59721133887224,-2.59543199388384
63586392344614,125,-2.59640254569431,-2.59510847661443
63586392344618,125,-2.59656430432971,-2.59154978667535
63586392344622,126,-2.59640254569431,-2.59591726978866
63586392344626,126,-2.59478495934539,-2.59171154530797
63586392344632,126,-2.59365264890666,-2.59009395898591
63586392344655,126,-2.59365264890666,-2.59074099351362
63586392344655,126,-2.59332913163929,-2.59074099351362
63586392344655,126,-2.59187330394068,-2.5902557176177
63586392344655,126,-2.59057923488155,-2.58928516582834
63586392344655,126,-2.58960868309109,-2.58702054499946
63586392344655,126,-2.59041747624958,-2.58702054499946
63586392344690,131,-2.58912340719711,-2.58330009653414
63586392344690,131,-2.58766757952015,-2.58313833790632
63586392344690,131,-2.58831461404232,-2.58313833790632
63586392344690,131,-2.58750582088984,-2.58524120007517
63586392344691,131,-2.58637351048024,-2.58330009653414
DATE: 12/22/2015
DATE: 12/22/2015
63586392772420,0,5.30812199030496,5.24843162186515
63586392772422,1,5.30812199030496,5.30812199030496
63586392772423,1,5.30812199030496,5.30812199030496
63586392772427,1,5.30812199030496,5.30812199030496
63586392772431,2,5.30812199030496,5.30812199030496
63586392772436,2,5.30812199030496,5.30812199030496
63586392772440,2,5.30812199030496,5.30812199030496
63586392772444,2,5.30812199030496,5.30812199030496
63586392772448,2,5.30812199030496,5.30812199030496
63586392772452,2,5.30812199030496,5.30812199030496
63586392772456,2,5.30812199030496,5.30812199030496
63586392772466,2,5.30812199030496,5.30812199030496
63586392772466,2,5.30812199030496,5.30812199030496
DATE: 12/22/2015
63586392802920,0,5.30812199030496,5.30812199030496
63586392802922,1,5.30812199030496,5.30812199030496
63586392802925,1,5.30812199030496,5.30812199030496
63586392802929,1,5.30812199030496,5.30812199030496
